commodity,state,time,country,total_import_values
331 Primary Metal Mfg,Pennsylvania,2020,World Total,"4,814,259,863"
331 Primary Metal Mfg,Puerto Rico,2020,World Total,"187,474,697"
331 Primary Metal Mfg,Rhode Island,2020,World Total,"202,400,021"
331 Primary Metal Mfg,South Carolina,2020,World Total,"925,522,993"
331 Primary Metal Mfg,South Dakota,2020,World Total,"46,138,453"
331 Primary Metal Mfg,Tennessee,2020,World Total,"686,243,406"
331 Primary Metal Mfg,Texas,2020,World Total,"6,744,249,880"
331 Primary Metal Mfg,Utah,2020,World Total,"3,878,090,011"
331 Primary Metal Mfg,Virginia,2020,World Total,"467,861,246"
331 Primary Metal Mfg,US Virgin Islands,2020,World Total,"106,260,770"
331 Primary Metal Mfg,Vermont,2020,World Total,"20,851,230"
331 Primary Metal Mfg,Washington,2020,World Total,"790,860,958"
331 Primary Metal Mfg,Wisconsin,2020,World Total,"532,001,487"
331 Primary Metal Mfg,West Virginia,2020,World Total,"306,558,823"
331 Primary Metal Mfg,Wyoming,2020,World Total,"4,210,225"
332 Fabricated Metal Products, Nesoi,Alaska,2020,World Total,"43,452,863"
332 Fabricated Metal Products, Nesoi,Alabama,2020,World Total,"1,399,060,433"
332 Fabricated Metal Products, Nesoi,Arkansas,2020,World Total,"499,439,413"
332 Fabricated Metal Products, Nesoi,Arizona,2020,World Total,"638,290,016"
332 Fabricated Metal Products, Nesoi,California,2020,World Total,"9,442,028,473"
332 Fabricated Metal Products, Nesoi,Colorado,2020,World Total,"366,614,517"
332 Fabricated Metal Products, Nesoi,Connecticut,2020,World Total,"920,243,918"
332 Fabricated Metal Products, Nesoi,Dist of Columbia,2020,World Total,"18,690,990"
332 Fabricated Metal Products, Nesoi,Delaware,2020,World Total,"83,955,097"
332 Fabricated Metal Products, Nesoi,Florida,2020,World Total,"2,289,863,489"
332 Fabricated Metal Products, Nesoi,Georgia,2020,World Total,"3,458,790,785"
332 Fabricated Metal Products, Nesoi,Hawaii,2020,World Total,"38,452,002"
332 Fabricated Metal Products, Nesoi,Iowa,2020,World Total,"468,708,217"
332 Fabricated Metal Products, Nesoi,Idaho,2020,World Total,"60,700,648"
332 Fabricated Metal Products, Nesoi,Illinois,2020,World Total,"4,185,173,724"
332 Fabricated Metal Products, Nesoi,Indiana,2020,World Total,"2,457,299,665"
332 Fabricated Metal Products, Nesoi,Kansas,2020,World Total,"925,637,196"
332 Fabricated Metal Products, Nesoi,Kentucky,2020,World Total,"1,307,708,758"
332 Fabricated Metal Products, Nesoi,Louisiana,2020,World Total,"397,643,132"
332 Fabricated Metal Products, Nesoi,Massachusetts,2020,World Total,"906,090,252"
332 Fabricated Metal Products, Nesoi,Maryland,2020,World Total,"528,439,728"
332 Fabricated Metal Products, Nesoi,Maine,2020,World Total,"138,208,720"
332 Fabricated Metal Products, Nesoi,Michigan,2020,World Total,"3,314,836,509"
332 Fabricated Metal Products, Nesoi,Minnesota,2020,World Total,"1,102,125,986"
332 Fabricated Metal Products, Nesoi,Missouri,2020,World Total,"1,186,796,124"
332 Fabricated Metal Products, Nesoi,Mississippi,2020,World Total,"687,623,535"
332 Fabricated Metal Products, Nesoi,Montana,2020,World Total,"52,381,165"
332 Fabricated Metal Products, Nesoi,North Carolina,2020,World Total,"2,706,411,374"
332 Fabricated Metal Products, Nesoi,North Dakota,2020,World Total,"82,153,714"
332 Fabricated Metal Products, Nesoi,Nebraska,2020,World Total,"155,500,160"
332 Fabricated Metal Products, Nesoi,New Hampshire,2020,World Total,"298,184,812"
332 Fabricated Metal Products, Nesoi,New Jersey,2020,World Total,"2,077,273,059"
332 Fabricated Metal Products, Nesoi,New Mexico,2020,World Total,"237,303,487"
332 Fabricated Metal Products, Nesoi,Nevada,2020,World Total,"500,164,047"
332 Fabricated Metal Products, Nesoi,New York,2020,World Total,"2,724,267,609"
332 Fabricated Metal Products, Nesoi,Ohio,2020,World Total,"2,993,637,475"
332 Fabricated Metal Products, Nesoi,Oklahoma,2020,World Total,"430,882,616"
332 Fabricated Metal Products, Nesoi,Oregon,2020,World Total,"433,507,100"
332 Fabricated Metal Products, Nesoi,Pennsylvania,2020,World Total,"1,780,503,128"
332 Fabricated Metal Products, Nesoi,Puerto Rico,2020,World Total,"124,555,157"
332 Fabricated Metal Products, Nesoi,Rhode Island,2020,World Total,"152,775,152"
332 Fabricated Metal Products, Nesoi,South Carolina,2020,World Total,"2,048,176,389"
332 Fabricated Metal Products, Nesoi,South Dakota,2020,World Total,"70,949,259"
332 Fabricated Metal Products, Nesoi,Tennessee,2020,World Total,"2,527,614,570"
332 Fabricated Metal Products, Nesoi,Texas,2020,World Total,"8,923,290,423"
332 Fabricated Metal Products, Nesoi,Utah,2020,World Total,"384,991,960"
332 Fabricated Metal Products, Nesoi,Virginia,2020,World Total,"1,365,717,906"
332 Fabricated Metal Products, Nesoi,US Virgin Islands,2020,World Total,"2,500,223"
332 Fabricated Metal Products, Nesoi,Vermont,2020,World Total,"152,885,542"
332 Fabricated Metal Products, Nesoi,Washington,2020,World Total,"1,315,084,273"
332 Fabricated Metal Products, Nesoi,Wisconsin,2020,World Total,"1,426,897,770"
332 Fabricated Metal Products, Nesoi,West Virginia,2020,World Total,"193,227,581"
332 Fabricated Metal Products, Nesoi,Wyoming,2020,World Total,"45,543,176"
333 Machinery, Except Electrical,Alaska,2020,World Total,"107,260,272"
333 Machinery, Except Electrical,Alabama,2020,World Total,"2,906,538,128"
333 Machinery, Except Electrical,Arkansas,2020,World Total,"962,685,088"
333 Machinery, Except Electrical,Arizona,2020,World Total,"2,862,325,412"
333 Machinery, Except Electrical,California,2020,World Total,"19,726,049,285"
333 Machinery, Except Electrical,Colorado,2020,World Total,"1,202,618,159"
333 Machinery, Except Electrical,Connecticut,2020,World Total,"1,566,137,785"
333 Machinery, Except Electrical,Dist of Columbia,2020,World Total,"25,470,437"
333 Machinery, Except Electrical,Delaware,2020,World Total,"214,489,917"
333 Machinery, Except Electrical,Florida,2020,World Total,"4,709,446,938"
333 Machinery, Except Electrical,Georgia,2020,World Total,"12,138,013,667"
333 Machinery, Except Electrical,Hawaii,2020,World Total,"59,407,273"
333 Machinery, Except Electrical,Iowa,2020,World Total,"2,229,137,847"
333 Machinery, Except Electrical,Idaho,2020,World Total,"330,358,075"
333 Machinery, Except Electrical,Illinois,2020,World Total,"11,088,585,434"
333 Machinery, Except Electrical,Indiana,2020,World Total,"4,333,905,508"
333 Machinery, Except Electrical,Kansas,2020,World Total,"1,700,701,193"
333 Machinery, Except Electrical,Kentucky,2020,World Total,"4,228,296,944"
333 Machinery, Except Electrical,Louisiana,2020,World Total,"952,503,426"
333 Machinery, Except Electrical,Massachusetts,2020,World Total,"2,754,189,001"
333 Machinery, Except Electrical,Maryland,2020,World Total,"2,817,066,447"
333 Machinery, Except Electrical,Maine,2020,World Total,"250,112,146"
333 Machinery, Except Electrical,Michigan,2020,World Total,"6,619,532,925"
333 Machinery, Except Electrical,Minnesota,2020,World Total,"2,653,038,036"
333 Machinery, Except Electrical,Missouri,2020,World Total,"2,191,648,501"
333 Machinery, Except Electrical,Mississippi,2020,World Total,"1,983,871,351"
333 Machinery, Except Electrical,Montana,2020,World Total,"152,282,982"
333 Machinery, Except Electrical,North Carolina,2020,World Total,"5,986,417,284"
333 Machinery, Except Electrical,North Dakota,2020,World Total,"639,852,172"
333 Machinery, Except Electrical,Nebraska,2020,World Total,"719,446,309"
333 Machinery, Except Electrical,New Hampshire,2020,World Total,"784,952,377"
333 Machinery, Except Electrical,New Jersey,2020,World Total,"4,134,044,394"
333 Machinery, Except Electrical,New Mexico,2020,World Total,"755,705,307"
333 Machinery, Except Electrical,Nevada,2020,World Total,"741,775,494"
333 Machinery, Except Electrical,New York,2020,World Total,"5,207,636,059"
333 Machinery, Except Electrical,Ohio,2020,World Total,"7,445,684,980"
333 Machinery, Except Electrical,Oklahoma,2020,World Total,"773,692,775"
333 Machinery, Except Electrical,Oregon,2020,World Total,"3,356,700,529"
333 Machinery, Except Electrical,Pennsylvania,2020,World Total,"5,268,392,158"
333 Machinery, Except Electrical,Puerto Rico,2020,World Total,"411,750,862"
333 Machinery, Except Electrical,Rhode Island,2020,World Total,"277,013,003"
333 Machinery, Except Electrical,South Carolina,2020,World Total,"7,064,121,390"
333 Machinery, Except Electrical,South Dakota,2020,World Total,"278,598,012"
333 Machinery, Except Electrical,Tennessee,2020,World Total,"4,923,185,014"
333 Machinery, Except Electrical,Texas,2020,World Total,"17,841,703,108"
333 Machinery, Except Electrical,Utah,2020,World Total,"1,035,338,290"
333 Machinery, Except Electrical,Virginia,2020,World Total,"3,383,657,245"
333 Machinery, Except Electrical,US Virgin Islands,2020,World Total,"5,035,517"
333 Machinery, Except Electrical,Vermont,2020,World Total,"140,328,332"
333 Machinery, Except Electrical,Washington,2020,World Total,"2,723,357,749"
333 Machinery, Except Electrical,Wisconsin,2020,World Total,"5,018,004,921"
333 Machinery, Except Electrical,West Virginia,2020,World Total,"342,372,430"
333 Machinery, Except Electrical,Wyoming,2020,World Total,"127,798,250"
334 Computer & Electronic Products,Alaska,2020,World Total,"983,664,521"
334 Computer & Electronic Products,Alabama,2020,World Total,"1,766,296,663"
334 Computer & Electronic Products,Arkansas,2020,World Total,"571,176,085"
334 Computer & Electronic Products,Arizona,2020,World Total,"5,514,058,125"
334 Computer & Electronic Products,California,2020,World Total,"113,006,739,268"
334 Computer & Electronic Products,Colorado,2020,World Total,"3,054,209,633"
334 Computer & Electronic Products,Connecticut,2020,World Total,"954,896,190"
334 Computer & Electronic Products,Dist of Columbia,2020,World Total,"60,589,213"
334 Computer & Electronic Products,Delaware,2020,World Total,"253,196,731"
334 Computer & Electronic Products,Florida,2020,World Total,"9,955,332,153"
334 Computer & Electronic Products,Georgia,2020,World Total,"11,439,089,837"
334 Computer & Electronic Products,Hawaii,2020,World Total,"32,898,520"
334 Computer & Electronic Products,Iowa,2020,World Total,"569,957,273"
334 Computer & Electronic Products,Idaho,2020,World Total,"2,891,996,304"
334 Computer & Electronic Products,Illinois,2020,World Total,"45,331,933,143"
334 Computer & Electronic Products,Indiana,2020,World Total,"5,950,468,165"
334 Computer & Electronic Products,Kansas,2020,World Total,"1,365,796,285"
334 Computer & Electronic Products,Kentucky,2020,World Total,"9,064,252,842"
334 Computer & Electronic Products,Louisiana,2020,World Total,"391,663,484"
334 Computer & Electronic Products,Massachusetts,2020,World Total,"6,098,547,561"
334 Computer & Electronic Products,Maryland,2020,World Total,"2,476,146,070"
334 Computer & Electronic Products,Maine,2020,World Total,"124,503,537"
334 Computer & Electronic Products,Michigan,2020,World Total,"4,634,338,489"
334 Computer & Electronic Products,Minnesota,2020,World Total,"3,977,493,209"
334 Computer & Electronic Products,Missouri,2020,World Total,"802,028,946"
334 Computer & Electronic Products,Mississippi,2020,World Total,"2,162,963,539"
334 Computer & Electronic Products,Montana,2020,World Total,"50,495,217"
334 Computer & Electronic Products,North Carolina,2020,World Total,"6,466,977,384"
334 Computer & Electronic Products,North Dakota,2020,World Total,"158,033,124"
334 Computer & Electronic Products,Nebraska,2020,World Total,"246,375,061"
334 Computer & Electronic Products,New Hampshire,2020,World Total,"877,240,097"
334 Computer & Electronic Products,New Jersey,2020,World Total,"8,589,928,748"
334 Computer & Electronic Products,New Mexico,2020,World Total,"1,389,186,706"
334 Computer & Electronic Products,Nevada,2020,World Total,"5,104,044,913"
334 Computer & Electronic Products,New York,2020,World Total,"10,069,885,306"
334 Computer & Electronic Products,Ohio,2020,World Total,"5,192,772,306"
334 Computer & Electronic Products,Oklahoma,2020,World Total,"1,102,465,603"
334 Computer & Electronic Products,Oregon,2020,World Total,"2,801,263,650"
334 Computer & Electronic Products,Pennsylvania,2020,World Total,"11,403,520,832"
334 Computer & Electronic Products,Puerto Rico,2020,World Total,"276,887,779"
334 Computer & Electronic Products,Rhode Island,2020,World Total,"143,389,898"
334 Computer & Electronic Products,South Carolina,2020,World Total,"2,871,516,037"
334 Computer & Electronic Products,South Dakota,2020,World Total,"122,716,148"
334 Computer & Electronic Products,Tennessee,2020,World Total,"23,027,655,820"
334 Computer & Electronic Products,Texas,2020,World Total,"64,332,031,794"
334 Computer & Electronic Products,Utah,2020,World Total,"2,407,335,487"
334 Computer & Electronic Products,Virginia,2020,World Total,"3,021,551,126"
334 Computer & Electronic Products,US Virgin Islands,2020,World Total,"1,252,171"
334 Computer & Electronic Products,Vermont,2020,World Total,"234,267,388"
334 Computer & Electronic Products,Washington,2020,World Total,"5,627,311,300"
334 Computer & Electronic Products,Wisconsin,2020,World Total,"2,958,601,848"
334 Computer & Electronic Products,West Virginia,2020,World Total,"209,279,412"
334 Computer & Electronic Products,Wyoming,2020,World Total,"33,813,276"
335 Electrical Equipment, Appliances & Components,Alaska,2020,World Total,"27,994,037"
335 Electrical Equipment, Appliances & Components,Alabama,2020,World Total,"1,711,913,760"
335 Electrical Equipment, Appliances & Components,Arkansas,2020,World Total,"804,760,544"
335 Electrical Equipment, Appliances & Components,Arizona,2020,World Total,"2,240,589,060"
335 Electrical Equipment, Appliances & Components,California,2020,World Total,"26,613,085,687"
335 Electrical Equipment, Appliances & Components,Colorado,2020,World Total,"665,099,834"
335 Electrical Equipment, Appliances & Components,Connecticut,2020,World Total,"951,640,523"
335 Electrical Equipment, Appliances & Components,Dist of Columbia,2020,World Total,"18,550,935"
335 Electrical Equipment, Appliances & Components,Delaware,2020,World Total,"278,290,320"
335 Electrical Equipment, Appliances & Components,Florida,2020,World Total,"3,751,379,779"
335 Electrical Equipment, Appliances & Components,Georgia,2020,World Total,"7,761,985,312"
335 Electrical Equipment, Appliances & Components,Hawaii,2020,World Total,"30,428,238"
335 Electrical Equipment, Appliances & Components,Iowa,2020,World Total,"567,840,813"
335 Electrical Equipment, Appliances & Components,Idaho,2020,World Total,"153,062,341"
335 Electrical Equipment, Appliances & Components,Illinois,2020,World Total,"7,154,682,163"
335 Electrical Equipment, Appliances & Components,Indiana,2020,World Total,"3,044,654,971"
335 Electrical Equipment, Appliances & Components,Kansas,2020,World Total,"478,738,974"
335 Electrical Equipment, Appliances & Components,Kentucky,2020,World Total,"1,839,962,152"
335 Electrical Equipment, Appliances & Components,Louisiana,2020,World Total,"308,923,204"
335 Electrical Equipment, Appliances & Components,Massachusetts,2020,World Total,"1,426,927,787"
335 Electrical Equipment, Appliances & Components,Maryland,2020,World Total,"858,218,692"
335 Electrical Equipment, Appliances & Components,Maine,2020,World Total,"69,471,907"
335 Electrical Equipment, Appliances & Components,Michigan,2020,World Total,"4,589,241,803"
335 Electrical Equipment, Appliances & Components,Minnesota,2020,World Total,"1,943,849,231"
335 Electrical Equipment, Appliances & Components,Missouri,2020,World Total,"1,654,824,630"
335 Electrical Equipment, Appliances & Components,Mississippi,2020,World Total,"2,070,626,868"
335 Electrical Equipment, Appliances & Components,Montana,2020,World Total,"27,745,620"
335 Electrical Equipment, Appliances & Components,North Carolina,2020,World Total,"5,152,310,342"
335 Electrical Equipment, Appliances & Components,North Dakota,2020,World Total,"75,314,446"
335 Electrical Equipment, Appliances & Components,Nebraska,2020,World Total,"172,194,488"
335 Electrical Equipment, Appliances & Components,New Hampshire,2020,World Total,"233,063,845"
335 Electrical Equipment, Appliances & Components,New Jersey,2020,World Total,"4,072,484,475"
335 Electrical Equipment, Appliances & Components,New Mexico,2020,World Total,"309,803,571"
335 Electrical Equipment, Appliances & Components,Nevada,2020,World Total,"1,345,031,533"
335 Electrical Equipment, Appliances & Components,New York,2020,World Total,"3,955,971,294"
335 Electrical Equipment, Appliances & Components,Ohio,2020,World Total,"3,774,020,283"
335 Electrical Equipment, Appliances & Components,Oklahoma,2020,World Total,"476,643,816"
335 Electrical Equipment, Appliances & Components,Oregon,2020,World Total,"813,542,299"
335 Electrical Equipment, Appliances & Components,Pennsylvania,2020,World Total,"4,368,970,761"
335 Electrical Equipment, Appliances & Components,Puerto Rico,2020,World Total,"393,927,359"
335 Electrical Equipment, Appliances & Components,Rhode Island,2020,World Total,"150,633,522"
335 Electrical Equipment, Appliances & Components,South Carolina,2020,World Total,"3,471,742,221"
335 Electrical Equipment, Appliances & Components,South Dakota,2020,World Total,"46,848,173"
